7412,130989382296,0,0,0,0
82961,131025552232,114,2,114,2
84865,130855059936,228,4,228,4
83149,131029049552,456,8,456,8
83266,131023284232,1509,28,1509,28
82484,130990934632,2493,46,2493,46
83123,130922563960,3532,68,3532,68
84704,130900630152,7363,142,7363,142
83573,130970774104,11936,226,11936,226
84000,131006186208,17994,336,17994,336
82137,130785822144,28661,536,28661,536
82527,130959320648,47919,912,47919,912
84611,131012147880,81403,1588,81403,1588
82753,131045620440,130418,2548,130418,2548
83505,131090452224,212496,4230,212496,4230
82241,131171286328,339040,6968,339040,6968
83225,130889861920,531997,11412,531997,11412
82249,130964607696,844133,19082,844133,19082
83649,131043355184,1317472,31526,1317472,31526
83844,130970363184,2087115,52706,2087115,52706
82156,130901637936,3374812,88616,3374812,88616
82372,130864428176,5604236,151012,5604236,151012
83346,131033662080,9551187,261764,9551187,261764
85152,131086834528,16697564,463004,16697564,463004
85745,131007632272,30035458,841022,30035458,841022
85992,131173508288,55338706,1565692,55338706,1565692
86388,131335100624,106300364,3054962,106300364,3054962
92696,131628372232,214060448,6324884,214060448,6324884
101138,132206123160,456360836,14265324,456360836,14265324
122624,134007659656,1037112546,36901736,1038944239,36967268
139298,139895151160,2517088175,120531947,2517889426,120562464
146614,94662620253,8786786410,618189624,8786791130,618189922
1117144,7826035777,357360586108,12512645838,349688299951,12512645838
4011,15546008128,29960155,779032,5911217,119668
17610,16567299080,15026332451,71560246,14731548819,46000224
190204,32396240128,26177458062,3612134270,26177458062,3612134270
