64,1981419360,0,0,0,0
387,1983171840,4296,152,4296,152
442,1981127992,16550,1078,16550,1078
363,1983430088,14406,616,14406,616
371,1977974864,10046,522,10046,522
433,1978775592,51066,2496,51066,2496
398,1975380192,51688,2386,51688,2386
369,1970549520,19893,924,19893,924
367,1972660152,3647,152,3647,152
387,1970907728,6550,308,6550,308
419,1974929768,6623,308,6623,308
367,1979319224,6529,304,6529,304
352,1973283680,13313,602,13313,602
414,1973819520,16434,762,16434,762
372,1971503344,34945,5406,34945,5406
381,1971386824,103608,14642,103608,14642
378,1973782504,42351,3484,42351,3484
495,1974253424,69074,8624,69074,8624
398,1976601048,150317,20902,150317,20902
455,1972045272,576538,67804,576538,67804
566,1969726800,691069,85246,691069,85246
548,1974184808,966356,76350,966356,76350
450,1979475608,751639,81374,751639,81374
499,1986397232,1524824,233976,1524824,233976
593,1987848176,1804453,261758,1804453,261758
690,1975325424,2064024,282092,2064024,282092
701,1989070968,5512492,900734,5512492,900734
808,1992734696,9945945,1690902,9945945,1690902
840,1996453456,12974636,2235620,12974636,2235620
984,2026152200,25776449,4611500,25776449,4611500
1461,2105912640,78401095,14118532,78401095,14118532
4464,2324285052,682812400,99621328,682812400,99621328
46066,18762110,3308694397,546242376,3308694397,546242376
382,41517776,3641210,496771,1920474,258003
408,50471040,9038392,1242128,3641210,496771
681,84136032,38772314,5104894,9038392,1242128
3943,581232864,588348465,52824870,133887418,5104894
35062,1081646618,848746185,136950782,848746185,136950782
