77,374136728,0,0,0,0
871,374955272,312,6,0,0
829,375899352,312,6,312,6
975,375216088,156,3,156,3
1029,374999664,156,3,156,3
911,374770936,936,18,156,3
964,378053000,2714,53,936,18
1069,378113664,7508,146,2714,53
19895,379407352,28664,569,7508,146
3438,372529656,107397,2202,28664,569
1086,378238824,366080,9138,107397,2202
1449,375678824,1001497,43490,366080,9138
2059,378034992,3074404,248797,1001497,43490
3726,493738584,313076368,5022640,287398026,2484939
25170,502012649,437868749,69362378,437868749,69362378
