97,5414260688,0,0,0,0
1500,5406727024,114,2,114,2
1647,5391906488,228,4,228,4
1556,5443377008,185,4,185,4
1868,5410304312,570,10,570,10
1495,5489809784,1577,30,1577,30
1555,5478259096,3794,78,3794,78
1528,5419035456,8141,176,8141,176
1650,5456589368,14022,302,14022,302
1740,5441330328,31207,732,31207,732
1722,5457478984,71104,1822,71104,1822
1587,5425477064,156751,4322,156751,4322
1896,5499814920,375229,11074,375229,11074
1974,5465642312,918152,29986,918152,29986
2065,5380443624,2150800,86748,2150800,86748
2326,5499967312,5154421,290424,5154421,290424
3082,5507670224,17670725,1277556,17670725,1277556
3874,4507367107,114567584,9357420,114567584,9357420
61554,223072772,5714499420,856265802,5714499420,856265802
1983,591220192,381553432,5397126,360309564,3238099
32112,1081646618,848746185,136950782,848746185,136950782
