60,135733056,0,0,0,0
587,135625954,0,0,0,0
648,135488180,2877,57,2877,57
637,135631480,2922,57,2922,57
4488,135261892,3658,76,3658,76
10375,136126640,15075,315,15075,315
5959,136425842,22112,452,22112,452
604,136850820,38954,788,38954,788
2902,136647012,36974,790,36974,790
572,137336310,51122,1052,51122,1052
616,137997358,68338,1449,68338,1449
620,138095222,75305,1573,75305,1573
573,138638242,86836,1849,86836,1849
721,137275274,104320,2254,104320,2254
677,137806484,153680,3412,153680,3412
700,138438270,202722,4656,202722,4656
753,136420074,274286,6526,274286,6526
795,137446824,360995,9123,360995,9123
921,139331162,418609,11138,418609,11138
963,139319626,476864,13285,476864,13285
1208,141000992,595177,17739,595177,17739
1137,141142474,696647,23047,696647,23047
1323,142243636,827993,30981,827993,30981
1333,144473164,982707,42277,982707,42277
1453,145396446,1189378,60630,1189378,60630
1469,149661836,1430212,83936,1430212,83936
1542,153497974,1789434,120221,1789434,120221
1784,161197405,2329941,175415,2329941,175415
1774,168028003,3227423,267102,3227423,267102
1863,187477787,4835660,432069,4835660,432069
2266,222279285,7965268,753350,7965268,753350
3454,311067718,15032284,1484098,15032284,1484098
4321,670310256,217652038,3703622,217652038,3703622
26024,502012649,437868749,69362378,437868749,69362378
