1750,193268008,0,0,0,0
4249,193370456,19887,1704,19887,1704
4173,194013416,309522,38560,309522,38560
3998,194501584,393017,39776,393017,39776
3748,195164888,481201,50530,481201,50530
3875,195845304,570211,56342,570211,56342
4101,196203544,430454,34608,430454,34608
3670,196569488,467009,37112,467009,37112
3613,196779784,385035,25824,385035,25824
3665,197033296,345117,31562,345117,31562
3555,197173768,240945,20378,240945,20378
3543,197373608,273511,21902,273511,21902
3422,197468352,215096,14998,215096,14998
4201,197573008,195923,12048,195923,12048
3469,197679000,219397,11518,219397,11518
3510,198165904,432513,33950,432513,33950
3465,198888072,625465,60854,625465,60854
3589,199420000,570269,53746,570269,53746
3598,199908064,502195,47076,502195,47076
3446,200211152,521168,35476,521168,35476
3664,200528016,433661,42506,433661,42506
3423,200870144,465124,37842,465124,37842
3424,201220184,431048,41692,431048,41692
3398,201656232,558360,50294,558360,50294
3317,202177912,685571,57436,685571,57436
3125,203597704,1067824,103592,1067824,103592
3368,205075376,1454530,142146,1454530,142146
3628,206357976,1537337,132324,1537337,132324
3119,208038152,1799374,157826,1799374,157826
3280,210211320,2293010,204734,2293010,204734
3220,213185960,2764669,257620,2764669,257620
3043,216707360,3344573,309202,3344573,309202
2962,219996720,3406870,287672,3406870,287672
2972,224195064,4226057,352398,4226057,352398
3229,228634168,5161308,419380,5161308,419380
3486,233021016,5429613,435190,5429613,435190
3577,238347000,6214257,497180,6214257,497180
3202,245693992,7606630,632444,7606630,632444
3208,257573736,10928580,964582,10928580,964582
3286,274798592,15822361,1483486,15822361,1483486
3430,298987504,22738495,2178972,22738495,2178972
3607,332096248,31886540,3103678,31886540,3103678
4465,376295504,43559809,4205912,43559809,4205912
4608,444074856,64800857,6332318,64800857,6332318
5344,552266128,102839130,10297820,102839130,10297820
7416,734222520,175867871,18008102,175867871,18008102
9423,1076616760,344260338,36531634,344260338,36531634
21319,1898846112,780628549,86257710,780628549,86257710
34633,4443937736,2163563789,254919609,2164675818,255059136
90405,15745379112,8652640459,1176357603,8653859121,1176510666
748626,79320145653,115964702910,15706424022,115964702910,15706424022
1054674,5861079610,333933830075,10934364213,328123731619,10934364213
9274,12132688856,616995275,57815497,189807747,15081657
22229,16597543592,16907655178,394418135,13111545138,57815497
204578,32396240128,26177458062,3612134270,26177458062,3612134270
