285,5417409776,0,0,0,0
1892,5433166640,114,2,114,2
1818,5420777728,228,4,228,4
2166,5434958552,185,4,185,4
2841,5422932672,570,10,570,10
2337,5432025152,1577,30,1577,30
2177,5423182096,3878,78,3878,78
2327,5420684912,8773,176,8773,176
2055,5426305776,15239,302,15239,302
1834,5423316456,36082,732,36082,732
2097,5423978680,88191,1824,88191,1824
2017,5441561928,191538,4322,191538,4322
2005,5409961592,439231,11086,439231,11086
2530,5429979392,1099463,30006,1099463,30006
3087,5454287912,3024015,86776,3024015,86776
3011,5458789184,9563161,290632,9563161,290632
4099,5510722288,36582262,1280278,36582262,1280278
5109,4509862330,175010765,9483618,175010765,9483618
90807,209590404,5707452127,856357353,5707452127,856357353
25873,1081646618,848746185,136950782,848746185,136950782
