64,185372000,0,0,0,0
459,185427106,0,0,0,0
463,185201836,1934,38,1934,38
535,185980542,1934,38,1934,38
531,185834646,2796,57,2796,57
594,185786306,5463,114,5463,114
483,185111676,13638,285,13638,285
487,185282394,11606,245,11606,245
498,185570570,14552,305,14552,305
505,185489284,13304,272,13304,272
512,185355850,10850,224,10850,224
471,184940854,12814,265,12814,265
587,183461570,23125,473,23125,473
494,183914762,35956,753,35956,753
548,183860128,56191,1174,56191,1174
552,184583350,65315,1360,65315,1360
585,185557984,73736,1576,73736,1576
608,184628590,100328,2139,100328,2139
584,183793686,131560,2851,131560,2851
646,183253064,163063,3675,163063,3675
684,183102948,209845,4844,209845,4844
696,183784440,260933,6167,260933,6167
771,183632352,301902,7309,301902,7309
801,185274438,328920,8191,328920,8191
791,185611450,401728,10553,401728,10553
896,188677566,485861,13299,485861,13299
918,187834856,539992,15842,539992,15842
1097,186074076,673068,22089,673068,22089
1215,187312108,833849,31307,833849,31307
1467,190562488,980924,41982,980924,41982
1380,192978122,1171589,58810,1171589,58810
1512,193929760,1430386,83875,1430386,83875
1727,198954748,1767435,117938,1767435,117938
1799,201609458,2309836,173274,2309836,173274
11224,217404441,3281195,272698,3281195,272698
7179,239251364,4942942,442918,4942942,442918
2546,276057478,8291485,786899,8291485,786899
4702,374755513,15893712,1572702,15893712,1572702
7089,780304104,273347021,4034020,273347021,4034020
28815,1081646618,857332350,136950782,857332350,136950782
