119,5392319632,0,0,0,0
1628,5343894952,114,2,114,2
1536,5378776152,228,4,228,4
1742,5404052632,185,4,185,4
1597,5308347632,570,10,570,10
1615,5414778896,1577,30,1577,30
1572,5424985648,3794,78,3794,78
1694,5388041736,8141,176,8141,176
1638,5443493632,14022,302,14022,302
1698,5463203904,31205,732,31205,732
1902,5367388136,71105,1822,71105,1822
1788,5485646864,156763,4322,156763,4322
1707,5503607040,375205,11074,375205,11074
2027,5388299416,918103,29986,918103,29986
2016,5421452656,2150610,86746,2150610,86746
2172,5463784720,5154021,290388,5154021,290388
2938,5509570992,17665293,1277104,17665293,1277104
3767,4506988021,114357763,9338350,114357763,9338350
58442,199840760,5714272677,856252080,5714272677,856252080
612,486160168,253117,20531,77725,3242
598,489939040,1604147,155958,253117,20531
2323,585141880,381554491,5397126,360310499,3238099
32251,1081646618,848746185,136950782,848746185,136950782
