7137,131025684720,0,0,0,0
81878,131054103000,114,2,114,2
81158,131023487424,228,4,228,4
81093,131004499336,456,8,456,8
81461,131025275224,1509,28,1509,28
79916,131105444480,2493,46,2493,46
81319,131086371208,3532,68,3532,68
81194,131084355216,7363,142,7363,142
81731,130965624616,11936,226,11936,226
83251,131064689064,17994,336,17994,336
80470,130878592240,28661,536,28661,536
80278,130975843408,47918,912,47918,912
80593,131033658232,81402,1588,81402,1588
80093,130949646200,130418,2548,130418,2548
81204,130921573600,212495,4230,212495,4230
79264,131057093872,339041,6968,339041,6968
80092,131002053320,531998,11412,531998,11412
81853,130994067840,844134,19082,844134,19082
80730,130952125872,1317479,31526,1317479,31526
79457,130979903456,2087119,52706,2087119,52706
81962,130991877144,3374832,88616,3374832,88616
78504,131025548504,5604250,151012,5604250,151012
81825,130961581416,9551289,261764,9551289,261764
80310,131061328976,16697743,463004,16697743,463004
82012,131075223616,30035922,841022,30035922,841022
82158,131248759976,55338085,1565690,55338085,1565690
85524,131275681008,106300406,3054962,106300406,3054962
90424,131446210568,214059065,6324884,214059065,6324884
99225,132208875048,456356507,14265320,456356507,14265320
121339,134140049968,1037114054,36901720,1038945677,36967252
142336,139867689784,2517090100,120531798,2517891233,120562308
139412,94662406771,8786606191,618178720,8786610911,618179018
1132790,7820471897,357359899957,12512638704,349687958825,12512638704
2930,15475230648,5911217,119668,1708826,33362
3694,15547378240,29960155,779032,5911217,119668
17632,16519103584,15026332381,71560246,14731548744,46000224
190458,32396240128,26177458062,3612134270,26177458062,3612134270
