7011,130944751880,0,0,0,0
82588,130909630352,114,2,114,2
84116,131013724480,228,4,228,4
83318,130967587424,456,8,456,8
84661,130948754360,1509,28,1509,28
83390,130834056336,2493,46,2493,46
83760,130892469904,3532,68,3532,68
82100,130928318960,7363,142,7363,142
83069,131073903856,11936,226,11936,226
81496,131003818240,17994,336,17994,336
82903,130997520896,28661,536,28661,536
81198,130938682696,47919,912,47919,912
81808,130991612336,81402,1588,81402,1588
82783,130991943880,130420,2548,130420,2548
82744,130964124648,212496,4230,212496,4230
80913,130911399696,339044,6968,339044,6968
82426,130991045104,532000,11412,532000,11412
82098,130978427528,844131,19082,844131,19082
81955,130935334328,1317459,31526,1317459,31526
81273,130987116176,2087120,52706,2087120,52706
82655,130991486696,3374803,88616,3374803,88616
82481,130950614456,5604228,151012,5604228,151012
82838,130887375040,9551209,261764,9551209,261764
82101,130990381048,16697881,463004,16697881,463004
84357,131182872048,30035359,841022,30035359,841022
84503,131063791560,55338422,1565690,55338422,1565690
88113,131339906416,106299805,3054962,106299805,3054962
92038,131567864384,214060393,6324884,214060393,6324884
101302,132287693808,456360201,14265320,456360201,14265320
122206,134080219832,1037113715,36901720,1038945376,36967252
142321,139939594200,2517082628,120531772,2517883682,120562278
141454,94662328736,8786570645,618174720,8786575367,618175018
1123223,7817761534,357359734534,12512636160,349687924686,12512636160
2365,15403682944,1708826,33362,673312,13021
3297,15485662064,5911217,119668,1708826,33362
3678,15540454888,29960155,779032,5911217,119668
17376,16541456576,15026332445,71560246,14731548819,46000224
190094,32396240128,26177458062,3612134270,26177458062,3612134270
