1206,13353696,0,0,0,0
2815,13368904,724,24,724,24
2683,17658904,1912823,263920,1912823,263920
2670,33980920,9863108,1357024,9863108,1357024
5747,232934792,91762962,11676332,91762962,11676332
27802,3419277232,1997273878,253826618,1997326451,253832710
658792,55491001691,101509474415,14182343098,101509474415,14182343098
779334,3884490399,270528493856,7887946377,266664157880,7887946377
8361,8255642624,659267250,62181636,330481442,29250933
8968,9576027296,1675128873,163833173,659267250,62181636
26491,16544668488,19125828401,766732051,11540051164,163833173
202438,32396240128,26177458062,3612134270,26177458062,3612134270
