62,2271557392,0,0,0,0
400,2258156440,2341,144,2341,144
377,2272946328,2675,148,2675,148
434,2255972448,54857,2130,54857,2130
401,2278202424,19580,898,19580,898
403,2275209824,31391,1238,31391,1238
411,2265773816,103004,7276,103004,7276
431,2261698632,105953,8898,105953,8898
476,2266769768,417134,51156,417134,51156
489,2277160880,679955,80042,679955,80042
538,2263659656,742454,86934,742454,86934
530,2273272784,853493,94130,853493,94130
645,2272514032,1179424,128712,1179424,128712
662,2262688520,2475182,301010,2475182,301010
698,2264675624,4463836,608642,4463836,608642
976,2286699784,7802584,1141450,7802584,1141450
921,2305170864,12785228,1963584,12785228,1963584
1043,2346857928,22889660,3684154,22889660,3684154
1117,2417928480,52162714,8624622,52162714,8624622
1690,2600917568,163602240,27251716,163602240,27251716
5982,3148147135,1363173260,190972952,1363173260,190972952
51284,59269352,4318171409,689633547,4318171409,689633547
3933,589112128,519758389,34903706,209769972,6165573
34047,1081646618,848746185,136950782,848746185,136950782
