185,1491977520,0,0,0,0,0,0
1480,1493263000,3841,68,3841,68,0,0
1578,1493547208,7803,136,7803,136,0,0
1517,1491317160,26821,462,26821,462,0,0
1447,1492420960,28906,498,28906,498,0,0
1470,1495399688,19146,334,19146,334,0,0
1548,1497006904,35727,628,35727,628,0,0
1690,1497202384,24499,450,24499,450,0,0
1692,1499304176,37179,660,37179,660,0,0
1764,1498877304,81559,1434,81559,1434,0,0
1689,1500905680,71730,1254,71730,1254,0,0
1129,1501573560,93612,1636,93612,1636,0,0
668,1502793408,66384,1176,66384,1176,0,0
1034,1500991832,81880,1430,81880,1430,0,0
718,1498876240,151032,2644,151032,2644,0,0
664,1502180264,145046,2522,145046,2522,0,0
685,1506303040,183663,3224,183663,3224,0,0
651,1499528024,206071,3674,206071,3674,0,0
748,1501460264,258930,4580,258930,4580,0,0
753,1499578672,265037,4700,265037,4700,0,0
1550,1496113752,349131,6210,349131,6210,0,0
1301,1504548752,534272,9596,534272,9596,0,0
1590,1504709056,558344,10160,558344,10160,0,0
1704,1502738424,887476,16192,887476,16192,0,0
827,1507239608,1354198,25252,1354198,25252,0,0
722,1498846608,2104423,41066,2104423,41066,0,0
833,1512078440,2070092,40108,2070092,40108,0,0
887,1498964024,2527394,50526,2527394,50526,0,0
987,1514033536,3011529,61394,3011529,61394,0,0
1027,1507307224,3310311,68374,3310311,68374,0,0
1104,1503517632,4239548,92564,4239548,92564,0,0
1112,1502031192,4865408,109922,4865408,109922,0,0
1418,1507163240,5635559,133270,5635559,133270,0,0
1000,1504946952,6696045,168814,6696045,168814,0,0
1023,1502163592,8260244,229828,8260244,229828,0,0
894,1514113712,10403032,329958,10403032,329958,0,0
1087,1518907784,12315706,432346,12315706,432346,0,0
954,1522089600,14680081,574210,14680081,574210,0,0
1032,1534035144,17777452,770970,17777452,770970,0,0
1030,1557841656,23403105,1141984,23403105,1141984,0,0
1097,1562873856,31632488,1691456,31632488,1691456,0,0
1334,1590290832,46826844,2715654,46826844,2715654,0,0
1437,1634212128,80854184,5027246,80854184,5027246,0,0
1816,1748064672,169487314,11126584,169487314,11126584,0,0
2836,2123980288,514934485,35220366,514934485,35220366,0,0
14808,5203595720,3673282583,256494736,3673282583,256494736,0,0
115222,502012649,4572681001,533460390,4572681001,533460390,0,0
