64,1975262040,0,0,0,0
642,1984479800,4358,152,4358,152
372,1977488512,16686,1078,16686,1078
416,1987219216,14369,616,14369,616
336,1981436112,10065,522,10065,522
386,1983753376,51082,2496,51082,2496
408,1981230032,51663,2386,51663,2386
396,1991972136,19893,924,19893,924
391,1980481368,3656,152,3656,152
343,1982035536,6568,308,6568,308
342,1983561568,6613,308,6613,308
361,1990721432,6557,304,6557,304
445,1982527400,13312,602,13312,602
371,1983814392,16415,762,16415,762
354,1985602008,34721,5406,34721,5406
361,1976222552,103625,14642,103625,14642
392,1982923624,42754,3484,42754,3484
436,1982998096,70358,8624,70358,8624
441,1985661032,527269,63758,527269,63758
632,1993859392,385131,42342,385131,42342
478,1987742760,605513,68142,605513,68142
655,1994811976,1151815,101192,1151815,101192
613,1985565600,742556,77962,742556,77962
636,1992888688,1533561,222694,1533561,222694
657,1989039088,2041175,283110,2041175,283110
579,1991820440,2147696,291528,2147696,291528
789,1995602512,6506040,1062548,6506040,1062548
825,2003091408,9691358,1573526,9691358,1573526
1042,2005628248,17151371,2985078,17151371,2985078
1347,2046975424,37634091,6825326,37634091,6825326
2489,2235577000,150830919,27902656,150830919,27902656
15464,4532053204,4552380538,666425378,4552380538,666425378
90226,1081646618,5726322413,857190792,5726322413,857190792
