58,325852544,0,0,0,0
576,326084648,0,0,0,0
628,326382800,468,9,468,9
610,326029558,1362,27,1362,27
688,325395030,936,18,936,18
637,326212168,1258,25,1258,25
679,324677688,5012,98,5012,98
652,321618234,7818,156,7818,156
628,321216754,16728,333,16728,333
684,321374216,33155,674,33155,674
708,320801020,50604,1029,50604,1029
795,326553574,106102,2237,106102,2237
806,322194096,197567,4374,197567,4374
942,322050792,339003,8276,339003,8276
1170,329389182,587790,17392,587790,17392
1401,332470006,889777,34976,889777,34976
1488,337700350,1357379,76328,1357379,76328
1784,360019004,2397448,180846,2397448,180846
2441,429221868,5389852,483361,5389852,483361
3507,591911040,318335364,1786992,318335364,1786992
46574,1081646618,857332350,136950782,857332350,136950782
