284,5423571416,0,0,0,0
1961,5411400392,114,2,114,2
1808,5427188104,228,4,228,4
1989,5426454064,185,4,185,4
1934,5414735096,570,10,570,10
1907,5409581648,1577,30,1577,30
1969,5423132168,3878,78,3878,78
1952,5412003976,8773,176,8773,176
1990,5432852240,15439,304,15439,304
1986,5404335224,36081,732,36081,732
1802,5400998976,88377,1828,88377,1828
2028,5437644336,191504,4328,191504,4328
1997,5458545680,440500,11118,440500,11118
2444,5445035416,1103137,30116,1103137,30116
3411,5469992840,3038198,87196,3038198,87196
3792,5412325640,9621328,292456,9621328,292456
5104,5496439144,37026809,1299768,37026809,1299768
5798,4532053204,188335486,10622118,188335486,10622118
104168,1081646618,5717738345,857190792,5717738345,857190792
