122,375439832,0,0,0,0
1388,376540710,0,0,0,0
1558,377264140,312,6,312,6
1390,377027050,156,3,156,3
1355,376869188,156,3,156,3
1437,376657998,156,3,156,3
1418,378491664,936,18,936,18
1573,379450344,2714,53,2714,53
21590,379002024,7508,146,7508,146
3819,373399248,28664,569,28664,569
1628,378113166,107397,2202,107397,2202
2063,380423306,366080,9138,366080,9138
5630,396979871,1001496,43490,1001496,43490
4929,494037232,287397882,2484939,287397882,2484939
24707,502012649,437868749,69362378,437868749,69362378
