65,1964745312,0,0,0,0
413,1975193880,4296,152,4296,152
413,1968222320,16550,1078,16550,1078
490,1971992600,14404,616,14404,616
396,1966277912,10045,522,10045,522
378,1972045816,51066,2496,51066,2496
398,1980307472,51688,2386,51688,2386
461,1970622984,19893,924,19893,924
362,1973292128,3647,152,3647,152
358,1975800256,6550,308,6550,308
379,1973131032,6623,308,6623,308
412,1969991984,6528,304,6528,304
367,1968742112,13314,602,13314,602
392,1969218600,16435,762,16435,762
362,1973760768,34561,5406,34561,5406
397,1970436920,104123,14642,104123,14642
421,1971061560,42330,3484,42330,3484
376,1979332136,68919,8624,68919,8624
417,1979006008,150034,20902,150034,20902
532,1978152600,577115,67804,577115,67804
520,1965146072,691658,85246,691658,85246
581,1980848632,966323,76350,966323,76350
481,1958176576,751107,81374,751107,81374
620,1985742464,1519824,233976,1519824,233976
586,1977790928,1810292,261758,1810292,261758
626,1978079568,2067219,282092,2067219,282092
730,1978367152,5524932,903374,5524932,903374
841,1991564464,9997308,1694056,9997308,1694056
855,1999172848,13143125,2265578,13143125,2265578
1016,2027442368,26824863,4827620,26824863,4827620
1434,2111989896,81313339,14669466,81313339,14669466
3976,2351241037,738670367,107587272,738670367,107587272
44529,19684585,3343495383,551307633,3343495383,551307633
503,50460912,9038257,1242128,3641369,496771
716,84005488,38771971,5104894,9038257,1242128
3869,586367224,588351963,52824870,133889841,5104894
34406,1081646618,848746185,136950782,848746185,136950782
