54,17780720,0,0,0,0
269,17782144,6162,158,0,0
260,17783560,6162,158,6162,158
312,17784888,6246,158,4957,158
23387,17791048,29271,711,6246,158
285,17804680,60128,1502,29271,711
316,17860920,289898,8563,60128,1502
559,17980856,461025,15596,289898,8563
602,18137272,564387,19068,461025,15596
709,18362680,730524,28017,564387,19068
886,18655632,821609,34580,730524,28017
884,19106336,1061352,53306,821609,34580
991,19856352,1451164,92325,1061352,53306
1132,21179192,2105561,165624,1451164,92325
1261,23852536,3685314,346814,2105561,165624
1326,29664088,8672367,923666,3685314,346814
1674,54852384,35628729,4058730,8672367,923666
4844,492578752,499447820,46417760,93579463,4058730
27000,502012649,437868749,69362378,437868749,69362378
