56,2264839720,0,0,0,0
406,2259100464,2329,144,2329,144
424,2256936368,2661,148,2661,148
403,2263441752,54849,2130,54849,2130
371,2267404704,19575,898,19575,898
380,2262986136,31561,1238,31561,1238
416,2265983584,103579,7276,103579,7276
402,2269091392,105947,8898,105947,8898
443,2263045008,415783,51156,415783,51156
464,2251224576,677629,80042,677629,80042
539,2268257000,746448,86934,746448,86934
491,2257679336,844530,94130,844530,94130
543,2276240672,1152311,123598,1152311,123598
637,2281274152,2443634,297984,2443634,297984
706,2295010456,4476503,611448,4476503,611448
776,2296118384,7757975,1137680,7757975,1137680
946,2316724040,12723493,1959546,12723493,1959546
944,2330071400,22656391,3649744,22656391,3649744
1088,2392411432,50399606,8300330,50399606,8300330
1674,2573109856,152762615,25396450,152762615,25396450
4899,2994068042,1090864094,154040780,1090864094,154040780
46156,47155252,4145131347,667623558,4145131347,667623558
693,119834664,16890477,2082353,7691273,939464
1868,166507312,51424229,6165573,16890477,2082353
3076,593176056,519755630,34903706,209768165,6165573
32609,1081646618,848746185,136950782,848746185,136950782
