69,17780720,0,0,0,0
326,17796448,0,0,0,0
361,17797456,6162,158,6162,158
462,17798828,4957,158,4957,158
23562,17851712,6246,158,6246,158
471,17917404,29271,711,29271,711
368,18135845,60128,1502,60128,1502
540,18484948,289898,8563,289898,8563
719,18746433,461028,15596,461028,15596
789,19124622,564390,19068,564390,19068
856,19656666,730517,28017,730517,28017
1024,20668229,821609,34580,821609,34580
1088,22004864,1061352,53306,1061352,53306
1215,24345036,1451166,92325,1451166,92325
1298,28875408,2105562,165624,2105562,165624
1793,41796384,3685323,346814,3685323,346814
2861,103547828,8672533,923666,8672533,923666
5197,1306738128,93579886,4058730,93579886,4058730
28313,502012649,437868749,69362378,437868749,69362378
