56,2266872352,0,0,0,0
368,2260766616,2328,144,2328,144
374,2281460472,2663,148,2663,148
381,2261558416,54861,2130,54861,2130
368,2278611592,19642,898,19642,898
387,2263939032,31365,1238,31365,1238
451,2285247368,101471,7276,101471,7276
427,2269055384,110019,9480,110019,9480
433,2272125840,415510,51114,415510,51114
486,2273604984,685439,79344,685439,79344
482,2269202840,750840,87252,750840,87252
523,2261168888,856654,95088,856654,95088
549,2274494728,1184411,128520,1184411,128520
648,2290669328,2567877,316634,2567877,316634
751,2266371648,4509418,615944,4509418,615944
978,2296541728,7854063,1141966,7854063,1141966
887,2316534552,13241017,2052342,13241017,2052342
1060,2349381440,23199119,3731698,23199119,3731698
1160,2413535888,54128704,8972482,54128704,8972482
2330,2608100952,174213420,29171898,174213420,29171898
7915,3421699334,1788658782,256376820,1788658782,256376820
57084,80630603,4618362996,726929430,4618362996,726929430
33954,1081646618,848746185,136950782,848746185,136950782
