44,34535848,0,0,0,0
192,34549970,0,0,0,0
214,34550928,6472,158,6472,158
307,34570116,6324,158,6324,158
227,34588490,16191,395,16191,395
279,34567152,21373,553,21373,553
257,34583246,9820,237,9820,237
215,34621770,16337,395,16337,395
245,34669668,35337,869,35337,869
281,34703288,58088,1421,58088,1421
318,34809644,65593,1738,65593,1738
411,34993144,111546,3021,111546,3021
405,35289716,359910,11004,359910,11004
593,35614370,578215,19815,578215,19815
546,36056233,642816,23191,642816,23191
674,36662310,810427,33232,810427,33232
616,37441101,870978,38115,870978,38115
708,38696918,1075409,54155,1075409,54155
753,40531968,1426403,89930,1426403,89930
827,43063434,1898064,141320,1898064,141320
1016,43820035,2876568,251179,2876568,251179
985,60772176,5048701,499467,5048701,499467
2114,131042489,11298415,1217936,11298415,1217936
19923,1520005216,132663076,5067475,132663076,5067475
32036,1081646618,857332350,136950782,857332350,136950782
