114,374470008,0,0,0,0
1256,375237796,0,0,0,0
1228,376252522,312,6,312,6
1185,375839628,156,3,156,3
1154,375277308,156,3,156,3
1236,374842690,156,3,156,3
1280,378361670,936,18,936,18
1325,376946824,2714,53,2714,53
25813,380941288,7508,146,7508,146
2419,372515368,28664,569,28664,569
1405,377713076,107397,2202,107397,2202
1806,377904088,366080,9138,366080,9138
2849,393329521,1001497,43490,1001497,43490
4278,490225512,287398783,2484939,287398783,2484939
23183,502012649,437868749,69362378,437868749,69362378
