50,137969088,0,0,0,0
564,138459488,1977,57,0,0
338,138916608,2011,57,1977,57
324,138067256,2708,76,2011,57
338,141408864,7574,315,2708,76
332,142504536,12240,452,7574,315
366,135944080,17187,788,12240,452
355,142263320,17187,790,17187,788
579,141608296,19411,1052,16292,790
370,140111632,23447,1449,19411,1052
367,141840880,24710,1573,23447,1449
376,141407080,26940,1849,24710,1573
375,140121640,30493,2254,26940,1849
381,141665336,40155,3412,30493,2254
362,139836680,50482,4656,40155,3412
477,144128200,66361,6526,50482,4656
431,139495400,87815,9123,66361,6526
396,138755200,104793,11138,87815,9123
392,142361232,122899,13285,104793,11138
427,140574224,159653,17739,122899,13285
432,146111672,203652,23047,159653,17739
451,142647056,270239,30981,203652,23047
413,140045784,362700,42277,270239,30981
493,143254608,512315,60630,362700,42277
443,141126152,702365,83936,512315,60630
530,142158240,993652,120221,702365,83936
560,144813208,1433337,175415,993652,120221
515,148556016,2160023,267102,1433337,175415
638,150928784,3455994,432069,2160023,267102
690,160114680,5974521,753350,3455994,432069
808,174372672,11858883,1484098,5974521,753350
1178,210215984,29989493,3703622,11858883,1484098
4929,497209464,359906515,17785875,217636020,3703622
34113,502012649,425299655,69362378,425299655,69362378
