62,1227386640,0,0,0,0
439,1228712560,12606,938,12606,938
378,1225961056,113890,6412,113890,6412
417,1226965464,197406,11760,197406,11760
415,1225844536,145083,10712,145083,10712
373,1227158120,102055,10094,102055,10094
452,1226618832,236251,26736,236251,26736
385,1227088880,230288,20512,230288,20512
376,1226047904,279669,46604,279669,46604
537,1227715008,420000,58934,420000,58934
573,1227120688,1335584,133764,1335584,133764
450,1228976640,585346,47142,585346,47142
591,1227020016,519001,38512,519001,38512
432,1226624712,661920,71324,661920,71324
454,1227492960,547905,62334,547905,62334
539,1230157080,1628772,206102,1628772,206102
667,1231255376,3694767,466166,3694767,466166
745,1233881336,4520407,613108,4520407,613108
677,1235129944,5472509,807782,5472509,807782
766,1240199200,4554992,655166,4554992,655166
718,1240106544,5138308,750708,5138308,750708
825,1255183208,17809040,3029426,17809040,3029426
1066,1279147632,32123885,5636876,32123885,5636876
935,1285610520,18659773,3139206,18659773,3139206
875,1295252264,18638858,3128504,18638858,3128504
936,1307394032,17739280,2982894,17739280,2982894
1142,1342396824,48440938,8697188,48440938,8697188
1271,1372489376,53401921,9443898,53401921,9443898
1327,1448593096,107261197,19001988,107261197,19001988
2179,1606578320,230261257,41611110,230261257,41611110
4597,1820851312,681989599,107769682,681989599,107769682
38514,10168527,2619487030,435893700,2619487030,435893700
3554,582095832,632579560,67251991,74320958,2974990
35071,1081646618,848746185,136950782,848746185,136950782
