32,5418256,0,0,0,0
284,5419656,1661,158,0,0
144,5424888,6675,636,1661,158
108,5427560,6675,636,6675,636
103,5430240,3322,318,3322,318
104,5440504,11083,1245,2594,312
212,5449552,11083,1245,11083,1245
173,5457304,10826,1090,10826,1090
141,5471112,15198,1689,9163,929
151,5493704,24663,2798,15198,1689
147,5506360,24663,2798,24663,2798
145,5523816,21009,2167,14224,1536
178,5553984,33995,3894,21009,2167
196,5597320,45140,5790,33995,3894
124,5617408,45140,5790,45140,5790
169,5634144,22106,2485,22106,2485
145,5649176,18580,2030,18580,2030
189,5666808,18001,2143,16325,1838
170,5693032,27077,3231,18001,2143
329,5892464,255961,41074,27077,3231
268,6488968,619491,101303,255961,41074
252,7024072,953748,154003,619491,101303
333,9100296,2331545,372280,953748,154003
856,21457320,13336303,2016562,2331545,372280
7784,495454944,486611951,57737679,46743855,2016562
38738,502012649,439868096,69362378,439868096,69362378
