(1,13656262)
(2,5951880)
(3,3755872)
(4,2677623)
(5,2059126)
(6,1673711)
(7,1407918)
(8,1219013)
(9,1075427)
(10,962715)
(11,872677)
(12,795492)
(13,736210)
(14,682683)
(15,637072)
(16,598281)
(17,563794)
(18,532083)
(19,503645)
(20,479256)
(21,456412)
(22,435615)
(23,416224)
(24,400527)
(25,385854)
(26,370409)
(27,356743)
(28,343474)
(29,332020)
(30,320890)
(31,311063)
(32,300144)
(33,291874)
(34,283338)
(35,275530)
(36,267718)
(37,260549)
(38,253529)
(39,247732)
(40,240532)
(41,234723)
(42,228352)
(43,224221)
(44,218304)
(45,213462)
(46,208923)
(47,203601)
(48,200573)
(49,195761)
(50,191694)
(51,187850)
(52,184006)
(53,180877)
(54,177504)
(55,173941)
(56,171252)
(57,166836)
(58,163325)
(59,160638)
(60,157832)
(61,155599)
(62,152533)
(63,149676)
(64,147079)
(65,145064)
(66,142739)
(67,140710)
(68,138235)
(69,135594)
(70,133877)
(71,131489)
(72,128886)
(73,127430)
(74,125394)
(75,124105)
(76,121144)
(77,119727)
(78,118140)
(79,116998)
(80,114743)
(81,113037)
(82,111960)
(83,109563)
(84,108487)
(85,106761)
(86,105045)
(87,103240)
(88,102004)
(89,101029)
(90,99539)
(91,98144)
(92,96844)
(93,95683)
(94,93999)
(95,92902)
(96,91316)
(97,90761)
(98,88857)
(99,87510)
(100,87059)
(101,85902)
(102,84617)
(103,84086)
(104,82328)
(105,82543)
(106,80722)
(107,79855)
(108,78929)
(109,78099)
(110,77017)
(111,76100)
(112,75139)
(113,74702)
(114,73386)
(115,72653)
(116,72452)
(117,71022)
(118,70147)
(119,69888)
(120,69050)
(121,68378)
(122,67291)
(123,66258)
(124,66089)
(125,64904)
(126,64778)
(127,63589)
(128,62594)
(129,61966)
(130,61703)
(131,61101)
(132,60055)
(133,59506)
(134,59189)
(135,58504)
(136,57634)
(137,56785)
(138,56243)
(139,55797)
(140,55211)
(141,54135)
(142,53978)
(143,53032)
(144,53121)
(145,52068)
(146,51986)
(147,51028)
(148,50438)
(149,50182)
(150,49780)
(151,49159)
(152,48506)
(153,47972)
(154,47692)
(155,47088)
(156,46575)
(157,45774)
(158,45410)
(159,44631)
(160,44772)
(161,44352)
(162,43792)
(163,43234)
(164,42568)
(165,42531)
(166,41840)
(167,41285)
(168,40780)
(169,40626)
(170,40310)
(171,39853)
(172,39574)
(173,39001)
(174,38779)
(175,38291)
(176,37797)
(177,37541)
(178,36979)
(179,36977)
(180,36336)
(181,36361)
(182,35720)
(183,35511)
(184,35096)
(185,34493)
(186,34210)
(187,33875)
(188,33456)
(189,32891)
(190,32816)
(191,32924)
(192,32255)
(193,32106)
(194,31547)
(195,31511)
(196,30992)
(197,30891)
(198,30515)
(199,30420)
(200,30138)
(201,29652)
(202,29468)
(203,29214)
(204,29013)
(205,28780)
(206,28750)
(207,27964)
(208,27737)
(209,27822)
(210,27662)
(211,27049)
(212,27295)
(213,27008)
(214,26659)
(215,26114)
(216,26125)
(217,25781)
(218,25623)
(219,25443)
(220,25512)
(221,25040)
(222,24810)
(223,24376)
(224,24500)
(225,23990)
(226,24146)
(227,23725)
(228,23608)
(229,23344)
(230,23365)
(231,23275)
(232,22833)
(233,22803)
(234,22155)
(235,22337)
(236,21903)
(237,21702)
(238,21510)
(239,21349)
(240,21171)
(241,21310)
(242,20894)
(243,20839)
(244,20538)
