62,1980996784,0,0,0,0
369,1972584944,4348,152,4348,152
367,1983130744,16589,1078,16589,1078
395,1972479888,14404,616,14404,616
380,1983098480,10045,522,10045,522
383,1981311328,51132,2496,51132,2496
417,1974920192,51687,2386,51687,2386
412,1982376848,19892,924,19892,924
351,1982706976,3647,152,3647,152
354,1979385472,6550,308,6550,308
348,1985354376,6623,308,6623,308
358,1982388936,6528,304,6528,304
351,1974219544,13312,602,13312,602
358,1978092560,16434,762,16434,762
357,1982353896,34904,5406,34904,5406
402,1980267480,103702,14642,103702,14642
382,1984557984,42378,3484,42378,3484
365,1973318416,70066,8624,70066,8624
419,1980358848,149521,20902,149521,20902
514,1976407792,575953,67804,575953,67804
462,1984695104,692376,85246,692376,85246
548,1973275800,971936,76350,971936,76350
455,1985323504,753225,81374,753225,81374
477,1990476328,1532974,234192,1532974,234192
545,1974950192,1843599,268366,1843599,268366
628,1981073184,2048722,276902,2048722,276902
708,1991993392,5786689,941122,5786689,941122
882,1990328816,9821544,1654896,9821544,1654896
1026,2001025200,15150175,2651022,15150175,2651022
1005,2028735104,29275836,5305732,29275836,5305732
1510,2134447528,94149060,17004188,94149060,17004188
4634,2491931779,1030780654,148312130,1030780654,148312130
44671,25667603,3518180944,576097752,3518180944,576097752
3636,583428600,588345516,52824870,133880922,5104894
34587,1081646618,848746185,136950782,848746185,136950782
