69,262818048,0,0,0,0
943,262868256,0,0,0,0
973,262741040,1404,27,1404,27
1038,263022856,5728,115,5728,115
7835,261970066,12040,238,12040,238
9309,263003302,21376,424,21376,424
4925,268781760,35796,711,35796,711
1034,267883338,62439,1267,62439,1267
1115,266627686,110885,2337,110885,2337
1222,268246130,198384,4425,198384,4425
1502,270142484,350087,8561,350087,8561
1662,272207908,578929,17115,578929,17115
1936,274409420,885212,34694,885212,34694
2233,280533089,1347506,75336,1347506,75336
2559,302712617,2329730,174003,2329730,174003
3271,367767342,5051102,449186,5051102,449186
4437,490958016,257858138,1565785,257858138,1565785
26382,502012649,437868749,69362378,437868749,69362378
