(1,1019563)
(2,568424)
(3,373992)
(4,279351)
(5,223080)
(6,182324)
(7,154615)
(8,133153)
(9,117062)
(10,103400)
(11,93631)
(12,84966)
(13,77276)
(14,70628)
(15,65037)
(16,60588)
(17,55958)
(18,52530)
(19,48566)
(20,45393)
(21,42388)
(22,40049)
(23,37749)
(24,35604)
(25,33428)
(26,31775)
(27,29869)
(28,28455)
(29,26871)
(30,25819)
(31,24265)
(32,23535)
(33,21867)
(34,20998)
(35,19965)
(36,19046)
(37,18289)
(38,17231)
(39,16690)
(40,16032)
(41,15367)
(42,14351)
(43,14054)
(44,13378)
(45,12833)
(46,12253)
(47,11824)
(48,11479)
(49,10998)
(50,10622)
(51,10245)
(52,9648)
(53,9453)
(54,9047)
(55,8676)
(56,8280)
(57,8154)
(58,7810)
(59,7517)
(60,7267)
(61,7013)
(62,6797)
(63,6438)
(64,6480)
(65,6345)
(66,5848)
(67,5639)
(68,5562)
(69,5199)
(70,5141)
(71,4892)
(72,4808)
(73,4720)
(74,4520)
(75,4570)
(76,4221)
(77,4327)
(78,4048)
(79,3863)
(80,3887)
(81,3757)
(82,3573)
(83,3608)
(84,3498)
(85,3305)
(86,3269)
(87,3145)
(88,3043)
(89,3081)
(90,2847)
(91,2874)
(92,2758)
(93,2644)
(94,2640)
(95,2551)
(96,2464)
(97,2384)
(98,2287)
(99,2299)
(100,2209)
(101,2211)
(102,2155)
(103,2117)
(104,2035)
(105,1892)
(106,1859)
(107,1904)
(108,1883)
(109,1786)
(110,1726)
(111,1788)
(112,1708)
(113,1748)
(114,1708)
(115,1555)
(116,1553)
(117,1621)
(118,1567)
(119,1440)
(120,1313)
(121,1313)
(122,1311)
(123,1233)
(124,1261)
(125,1230)
(126,1195)
(127,1176)
(128,1144)
(129,1086)
(130,1081)
(131,1094)
(132,1036)
(133,1017)
(134,1003)
(135,1006)
(136,1022)
(137,986)
(138,993)
(139,929)
(140,911)
(141,903)
(142,836)
(143,900)
(144,828)
(145,863)
(146,866)
(147,826)
(148,828)
(149,829)
(150,787)
(151,731)
(152,745)
(153,746)
(154,695)
(155,710)
(156,669)
(157,603)
(158,676)
(159,650)
(160,693)
(161,615)
(162,668)
(163,622)
(164,606)
(165,622)
(166,543)
(167,617)
(168,557)
(169,543)
(170,538)
(171,550)
(172,505)
(173,509)
(174,528)
(175,518)
(176,542)
(177,478)
(178,474)
(179,518)
(180,496)
(181,524)
(182,472)
(183,448)
(184,460)
(185,464)
(186,446)
(187,440)
(188,470)
(189,375)
(190,411)
(191,426)
(192,430)
(193,412)
(194,359)
(195,428)
(196,372)
(197,372)
(198,365)
(199,378)
(200,346)
(201,355)
(202,360)
(203,313)
(204,349)
(205,368)
(206,335)
(207,334)
(208,350)
(209,343)
(210,326)
(211,333)
(212,304)
(213,301)
(214,311)
(215,293)
(216,342)
(217,301)
(218,297)
(219,281)
(220,332)
(221,297)
(222,277)
(223,284)
(224,265)
(225,269)
(226,298)
(227,271)
(228,228)
(229,252)
(230,218)
(231,288)
(232,248)
(233,227)
(234,247)
(235,221)
(236,237)
(237,222)
(238,201)
(239,222)
(240,211)
(241,229)
(242,218)
(243,229)
(244,223)
(245,216)
(246,214)
(247,205)
(248,196)
(249,201)
(250,185)
(251,210)
(252,155)
(253,193)
(254,196)
(255,209)
(256,191)
(257,190)
(258,177)
(259,205)
(260,185)
(261,179)
(262,133)
(263,156)
(264,163)
(265,175)
(266,158)
(267,150)
(268,187)
(269,168)
(270,177)
(271,140)
(272,160)
(273,135)
(274,151)
(275,131)
(276,134)
(277,151)
(278,136)
(279,144)
(280,139)
(281,145)
(282,271)
(283,152)
(284,144)
(285,146)
(286,162)
(287,168)
(288,129)
(289,154)
(290,163)
(291,136)
(292,147)
(293,134)
(294,136)
(295,132)
(296,164)
(297,167)
(298,142)
(299,153)
(300,105)
(301,150)
(302,125)
(303,119)
(304,110)
(305,120)
(306,115)
(307,119)
(308,127)
(309,110)
(310,96)
(311,95)
(312,84)
(313,178)
(314,130)
(315,119)
(316,109)
(317,97)
(318,108)
(319,87)
(320,99)
(321,76)
(322,95)
(323,93)
(324,93)
(325,95)
(326,111)
(327,101)
(328,89)
(329,94)
(330,85)
(331,90)
(332,91)
(333,84)
(334,80)
(335,92)
(336,91)
(337,96)
(338,90)
(339,72)
(340,71)
(341,86)
(342,80)
(343,81)
(344,66)
(345,67)
(346,68)
(347,62)
(348,96)
(349,69)
(350,71)
(351,76)
(352,68)
(353,73)
(354,76)
(355,67)
(356,76)
(357,67)
(358,68)
(359,65)
(360,69)
(361,81)
(362,72)
(363,54)
(364,91)
(365,56)
(366,70)
(367,65)
(368,62)
(369,72)
(370,78)
(371,70)
(372,70)
(373,52)
(374,62)
(375,65)
(376,65)
(377,62)
(378,55)
(379,57)
(380,73)
(381,59)
(382,63)
(383,54)
(384,56)
(385,51)
(386,62)
(387,52)
(388,53)
(389,62)
(390,61)
(391,47)
(392,56)
(393,73)
(394,61)
(395,56)
(396,59)
(397,56)
(398,45)
(399,67)
(400,52)
(401,57)
(402,70)
(403,57)
(404,81)
(405,56)
(406,54)
(407,65)
(408,70)
(409,64)
(410,61)
(411,65)
(412,51)
(413,66)
(414,59)
(415,49)
(416,59)
(417,50)
(418,58)
(419,49)
(420,46)
(421,52)
(422,43)
(423,41)
(424,57)
(425,46)
(426,44)
(427,48)
(428,55)
(429,49)
(430,46)
(431,48)
(432,45)
(433,53)
(434,57)
(435,37)
(436,43)
(437,37)
(438,32)
(439,44)
(440,42)
(441,33)
(442,37)
(443,40)
(444,34)
(445,46)
(446,30)
(447,51)
(448,41)
(449,34)
(450,34)
(451,26)
(452,30)
(453,36)
(454,29)
(455,33)
(456,29)
(457,46)
(458,26)
(459,30)
(460,36)
(461,41)
(462,47)
(463,32)
(464,33)
(465,32)
(466,37)
(467,26)
(468,32)
(469,27)
(470,38)
(471,34)
(472,37)
(473,39)
(474,35)
(475,43)
(476,35)
(477,37)
(478,28)
(479,35)
(480,32)
(481,27)
(482,40)
(483,33)
(484,32)
(485,45)
(486,33)
(487,31)
(488,25)
(489,26)
(490,32)
(491,22)
(492,26)
(493,24)
(494,27)
(495,39)
(496,24)
(497,32)
(498,29)
(499,34)
(500,32)
(501,25)
(502,24)
(503,19)
(504,25)
(505,30)
(506,37)
(507,27)
(508,34)
(509,34)
(510,23)
(511,26)
(512,27)
(513,20)
(514,37)
(515,21)
(516,19)
(517,30)
(518,22)
(519,25)
(520,24)
(521,22)
(522,32)
(523,20)
(524,32)
(525,27)
(526,30)
(527,23)
(528,20)
(529,28)
(530,27)
(531,20)
(532,14)
(533,22)
(534,31)
(535,19)
(536,23)
(537,23)
(538,19)
(539,13)
(540,18)
(541,25)
(542,23)
(543,16)
(544,19)
(545,16)
(546,19)
(547,24)
(548,12)
(549,24)
(550,20)
(551,17)
(552,27)
(553,10)
(554,19)
(555,21)
(556,25)
(557,26)
(558,25)
(559,16)
(560,19)
(561,20)
(562,28)
(563,20)
(564,24)
(565,15)
(566,12)
(567,17)
(568,19)
(569,23)
(570,14)
(571,23)
(572,25)
(573,24)
(574,13)
(575,19)
(576,17)
(577,15)
(578,26)
(579,19)
(580,20)
(581,21)
(582,15)
(583,17)
(584,15)
(585,25)
(586,7)
(587,16)
(588,20)
(589,16)
(590,17)
(591,16)
(592,14)
(593,12)
(594,26)
(595,19)
(596,18)
(597,17)
(598,23)
(599,17)
(600,11)
(601,27)
(602,17)
(603,21)
(604,16)
(605,16)
(606,20)
(607,21)
(608,23)
(609,16)
(610,21)
(611,18)
(612,22)
(613,10)
(614,12)
(615,11)
(616,22)
(617,12)
(618,16)
(619,22)
(620,16)
(621,13)
(622,9)
(623,24)
(624,22)
(625,20)
(626,10)
(627,14)
(628,13)
(629,19)
(630,16)
(631,17)
(632,13)
(633,10)
(634,17)
(635,12)
(636,17)
(637,18)
(638,18)
(639,12)
(640,13)
(641,15)
(642,12)
(643,7)
(644,11)
(645,8)
(646,25)
(647,16)
(648,13)
(649,18)
(650,12)
(651,16)
(652,16)
(653,10)
(654,16)
(655,8)
(656,11)
(657,13)
(658,15)
(659,8)
(660,8)
(661,11)
(662,11)
(663,15)
(664,18)
(665,7)
(666,23)
(667,12)
(668,20)
(669,8)
(670,21)
(671,15)
(672,13)
(673,16)
(674,10)
(675,12)
(676,13)
(677,6)
(678,19)
(679,9)
(680,10)
(681,12)
(682,8)
(683,9)
(684,6)
(685,9)
(686,12)
(687,10)
(688,13)
(689,9)
(690,19)
(691,12)
(692,9)
(693,15)
(694,10)
(695,8)
(696,15)
(697,15)
(698,13)
(699,10)
(700,9)
(701,19)
(702,18)
(703,20)
(704,11)
(705,11)
(706,11)
(707,11)
(708,25)
(709,13)
(710,10)
(711,6)
(712,13)
(713,11)
(714,14)
(715,13)
(716,15)
(717,17)
(718,13)
(719,6)
(720,13)
(721,13)
(722,12)
(723,10)
(724,14)
(725,14)
(726,9)
(727,8)
(728,15)
(729,9)
(730,16)
(731,11)
(732,12)
(733,8)
(734,10)
(735,13)
(736,10)
(737,15)
(738,11)
(739,12)
(740,8)
(741,16)
(742,9)
(743,11)
(744,9)
(745,8)
(746,13)
(747,17)
(748,3)
(749,9)
(750,13)
(751,9)
(752,9)
(753,4)
(754,7)
(755,5)
(756,6)
(757,4)
(758,7)
(759,8)
(760,7)
(761,11)
(762,10)
(763,7)
(764,10)
(765,6)
(766,9)
(767,2)
(768,7)
(769,5)
(770,5)
(771,7)
(772,11)
(773,4)
(774,4)
(775,8)
(776,4)
(777,5)
(778,7)
(779,5)
(780,5)
(781,7)
(782,5)
(783,9)
(784,6)
(785,6)
(786,5)
(787,7)
(788,6)
(790,3)
(791,7)
(792,3)
(793,4)
(794,1)
(795,2)
(797,4)
(798,6)
(799,5)
(800,1)
(801,9)
(802,9)
(803,3)
(804,5)
(805,6)
(806,4)
(807,2)
(808,5)
(809,3)
(810,5)
(811,7)
(812,5)
(813,4)
(814,6)
(815,4)
(816,5)
(817,6)
(818,2)
(819,5)
(820,4)
(821,4)
(822,8)
(823,4)
(825,1)
(826,5)
(827,4)
(828,5)
(829,4)
(830,2)
(831,4)
(832,2)
(833,4)
(834,4)
(835,7)
(836,8)
(837,5)
(838,3)
(839,3)
(840,6)
(841,1)
(842,3)
(843,5)
(844,2)
(845,1)
(846,7)
(847,3)
(848,5)
(849,4)
(850,3)
(851,4)
(852,8)
(853,5)
(854,3)
(855,3)
(856,3)
(857,4)
(859,5)
(860,6)
(861,3)
(862,4)
(863,3)
(864,3)
(865,4)
(866,6)
(867,2)
(868,6)
(869,2)
(870,1)
(871,4)
(872,3)
(873,6)
(874,4)
(875,2)
(876,7)
(877,3)
(878,5)
(879,3)
(880,3)
(881,5)
(882,8)
(883,3)
(884,6)
(885,1)
(886,3)
(887,3)
(888,2)
(889,4)
(890,4)
(891,3)
(893,4)
(894,4)
(895,5)
(896,2)
(897,5)
(898,7)
(899,7)
(900,5)
(901,2)
(902,1)
(903,5)
(904,3)
(905,1)
(906,1)
(907,6)
(908,5)
(909,4)
(910,2)
(911,4)
(912,3)
(913,1)
(914,1)
(915,5)
(916,1)
(917,1)
(918,3)
(919,1)
(920,6)
(921,4)
(922,1)
(923,3)
(924,3)
(925,4)
(926,5)
(927,5)
(928,6)
(929,2)
(930,3)
(931,5)
(932,3)
(933,1)
(934,1)
(935,3)
(936,3)
(937,4)
(938,3)
(939,4)
(940,3)
(941,2)
(942,2)
(943,4)
(944,2)
(945,5)
(946,3)
(947,3)
(948,2)
(949,4)
(950,1)
(951,2)
(953,2)
(954,2)
(955,2)
(956,3)
(957,1)
(959,4)
(960,4)
(961,5)
(962,4)
(963,2)
(964,2)
(965,2)
(966,3)
(967,3)
(968,3)
(969,2)
(971,3)
(972,4)
(973,2)
(974,1)
(975,4)
(976,4)
(977,3)
(978,3)
(979,3)
(981,4)
(982,2)
(983,2)
(984,4)
(986,1)
(987,3)
(988,3)
(989,1)
(990,4)
(991,1)
(992,4)
(993,2)
(994,2)
(995,5)
(996,5)
(997,3)
(998,1)
(999,6)
(1000,3)
(1001,2)
(1002,1)
(1003,2)
(1004,1)
(1005,4)
(1006,3)
(1007,4)
(1008,3)
(1009,3)
(1010,3)
(1011,2)
(1013,3)
(1014,1)
(1015,2)
(1016,2)
(1017,2)
(1018,1)
(1020,3)
(1021,1)
(1022,3)
(1023,1)
(1025,3)
(1026,1)
(1027,2)
(1028,2)
(1029,3)
(1030,2)
(1031,5)
(1032,4)
(1033,2)
(1034,3)
(1035,5)
(1036,2)
(1037,3)
(1038,2)
(1039,2)
(1040,3)
(1041,1)
(1042,1)
(1043,2)
(1044,1)
(1045,2)
(1047,2)
(1048,2)
(1049,2)
(1050,2)
(1051,3)
(1052,2)
(1054,2)
(1055,3)
(1056,1)
(1057,2)
(1058,1)
(1059,1)
(1060,2)
(1061,7)
(1063,2)
(1064,2)
(1065,4)
(1067,1)
(1068,2)
(1069,1)
(1070,2)
(1071,1)
(1073,3)
(1074,1)
(1075,3)
(1076,4)
(1077,1)
(1078,2)
(1079,3)
(1080,1)
(1081,2)
(1085,4)
(1086,4)
(1087,2)
(1090,1)
(1091,2)
(1092,1)
(1093,1)
(1094,3)
(1095,1)
(1096,4)
(1098,1)
(1100,2)
(1101,1)
(1102,1)
(1103,1)
(1104,2)
(1106,2)
(1107,1)
(1108,1)
(1109,5)
(1110,1)
(1111,2)
(1112,2)
(1113,2)
(1115,1)
(1116,5)
(1117,1)
(1118,3)
(1121,1)
(1124,3)
(1125,2)
(1126,4)
(1127,1)
(1128,3)
(1129,2)
(1131,1)
(1132,3)
(1133,1)
(1134,1)
(1135,3)
(1136,1)
(1138,1)
(1139,1)
(1140,1)
(1141,2)
(1143,2)
(1144,1)
(1145,2)
(1146,1)
(1147,1)
(1149,3)
(1150,1)
(1151,4)
(1152,2)
(1154,1)
(1156,1)
(1157,2)
(1159,2)
(1161,1)
(1162,1)
(1163,2)
(1166,3)
(1167,2)
(1169,3)
(1170,3)
(1171,1)
(1172,1)
(1173,2)
(1174,3)
(1178,2)
(1179,1)
(1181,2)
(1183,1)
(1184,2)
(1185,2)
(1186,2)
(1187,2)
(1188,1)
(1190,1)
(1191,2)
(1192,1)
(1193,2)
(1196,2)
(1197,4)
(1199,2)
(1200,3)
(1201,2)
(1202,3)
(1203,4)
(1206,2)
(1207,2)
(1209,1)
(1212,4)
(1213,3)
(1214,2)
(1215,1)
(1217,2)
(1219,3)
(1220,2)
(1221,1)
(1224,7)
(1225,1)
(1226,3)
(1227,2)
(1228,1)
(1229,1)
(1230,2)
(1232,1)
(1233,1)
(1234,1)
(1237,1)
(1239,1)
(1240,3)
(1241,3)
(1242,4)
(1243,1)
(1244,1)
(1245,1)
(1247,1)
(1248,2)
(1249,1)
(1250,1)
(1251,3)
(1252,3)
(1254,2)
(1255,1)
(1258,1)
(1259,2)
(1262,1)
(1263,1)
(1265,1)
(1266,1)
(1267,1)
(1269,1)
(1271,2)
(1272,2)
(1273,2)
(1278,2)
(1279,4)
(1281,2)
(1282,3)
(1284,2)
(1285,1)
(1286,1)
(1288,5)
(1293,2)
(1294,1)
(1297,1)
(1299,2)
(1301,1)
(1304,1)
(1305,1)
(1309,1)
(1310,1)
(1312,1)
(1313,1)
(1314,1)
(1315,1)
(1316,3)
(1318,2)
(1321,1)
(1322,1)
(1324,1)
(1326,2)
(1327,1)
(1328,1)
(1329,2)
(1331,1)
(1332,1)
(1333,1)
(1335,2)
(1339,1)
(1340,1)
(1341,1)
(1345,1)
(1346,1)
(1348,2)
(1349,1)
(1350,2)
(1353,1)
(1356,1)
(1357,1)
(1358,1)
(1361,1)
(1362,1)
(1363,1)
(1364,3)
(1365,1)
(1368,2)
(1369,1)
(1371,1)
(1372,1)
(1375,1)
(1376,1)
(1378,1)
(1379,2)
(1381,1)
(1386,1)
(1387,3)
(1392,1)
(1393,1)
(1394,3)
(1396,2)
(1397,1)
(1399,1)
(1400,1)
(1405,1)
(1406,1)
(1407,3)
(1409,1)
(1410,2)
(1411,2)
(1413,1)
(1414,2)
(1415,1)
(1417,2)
(1419,2)
(1420,2)
(1421,1)
(1425,1)
(1428,1)
(1430,3)
(1431,1)
(1432,2)
(1434,1)
(1435,2)
(1436,1)
(1437,1)
(1438,1)
(1441,1)
(1444,2)
(1448,1)
(1449,1)
(1451,4)
(1453,1)
(1456,2)
(1458,1)
(1460,1)
(1461,1)
(1462,1)
(1464,2)
(1468,1)
(1471,1)
(1472,1)
(1473,1)
(1478,1)
(1479,1)
(1481,1)
(1482,1)
(1487,2)
(1488,1)
(1493,2)
(1495,1)
(1500,1)
(1501,1)
(1505,1)
(1506,1)
(1507,1)
(1508,1)
(1510,1)
(1511,1)
(1514,1)
(1520,1)
(1521,1)
(1522,1)
(1524,1)
(1536,1)
(1541,2)
(1543,1)
(1544,1)
(1548,1)
(1553,2)
(1555,1)
(1556,1)
(1557,1)
(1558,2)
(1559,2)
(1561,1)
(1563,1)
(1565,2)
(1568,1)
(1569,1)
(1570,1)
(1575,1)
(1576,1)
(1579,1)
(1580,1)
(1581,1)
(1582,1)
(1589,1)
(1593,1)
(1594,1)
(1595,1)
(1596,1)
(1598,1)
(1599,3)
(1609,1)
(1619,1)
(1620,1)
(1621,1)
(1622,1)
(1623,1)
(1626,1)
(1634,1)
(1635,1)
(1637,1)
(1638,1)
(1640,1)
(1642,1)
(1646,1)
(1647,1)
(1649,1)
(1653,2)
(1657,1)
(1658,1)
(1659,1)
(1663,1)
(1665,1)
(1667,1)
(1668,1)
(1669,1)
(1672,2)
(1680,3)
(1684,1)
(1685,2)
(1687,1)
(1688,1)
(1697,1)
(1698,2)
(1702,1)
(1703,1)
(1707,1)
(1716,1)
(1717,1)
(1725,1)
(1730,1)
(1731,1)
(1735,1)
(1737,1)
(1741,1)
(1743,1)
(1752,2)
(1757,1)
(1762,1)
(1765,1)
(1776,3)
(1786,1)
(1787,1)
(1796,1)
(1797,1)
(1816,1)
(1821,1)
(1828,2)
(1841,1)
(1844,1)
(1851,1)
(1855,2)
(1864,1)
(1884,1)
(1886,1)
(1888,1)
(1899,3)
(1901,1)
(1902,1)
(1917,1)
(1919,1)
(1926,1)
(1927,1)
(1943,1)
(1946,1)
(1947,1)
(1948,1)
(1950,2)
(1953,1)
(1959,1)
(1962,1)
(1963,1)
(1964,2)
(1966,2)
(1971,1)
(2003,1)
(2005,2)
(2025,1)
(2031,1)
(2034,1)
(2037,1)
(2045,1)
(2053,1)
(2055,1)
(2073,1)
(2079,1)
(2080,1)
(2090,1)
(2093,1)
(2097,1)
(2102,1)
(2103,1)
(2113,1)
(2126,1)
(2131,1)
(2139,1)
(2148,1)
(2149,1)
(2150,1)
(2157,1)
(2167,1)
(2179,1)
(2183,1)
(2185,1)
(2187,1)
(2220,1)
(2237,1)
(2247,1)
(2255,1)
(2263,2)
(2272,1)
(2302,1)
(2304,1)
(2305,2)
(2307,1)
(2311,1)
(2313,1)
(2331,1)
(2361,1)
(2363,2)
(2371,1)
(2381,1)
(2383,1)
(2398,1)
(2409,1)
(2416,1)
(2428,1)
(2429,1)
(2433,1)
(2446,1)
(2454,1)
(2462,1)
(2467,2)
(2474,1)
(2477,2)
(2480,2)
(2495,1)
(2498,1)
(2506,1)
(2540,1)
(2551,2)
(2553,1)
(2556,1)
(2559,1)
(2562,1)
(2569,1)
(2597,1)
(2604,1)
(2614,1)
(2622,1)
(2633,1)
(2639,1)
(2652,1)
(2657,1)
(2689,1)
(2730,1)
(2734,1)
(2752,1)
(2758,1)
(2761,1)
(2765,1)
(2770,1)
(2784,1)
(2789,1)
(2797,1)
(2830,1)
(2831,1)
(2838,1)
(2840,1)
(2849,1)
(2860,1)
(2875,1)
(2877,1)
(2882,1)
(2888,1)
(2895,1)
(2898,1)
(2900,1)
(2913,1)
(2949,1)
(2953,1)
(2956,1)
(2989,1)
(2993,1)
(3018,1)
(3023,1)
(3024,1)
(3025,1)
(3045,1)
(3058,1)
(3088,1)
(3096,1)
(3105,1)
(3119,1)
(3122,1)
(3143,1)
(3153,1)
(3179,1)
(3187,1)
(3197,1)
(3210,1)
(3218,1)
(3251,1)
(3275,1)
(3313,1)
(3335,1)
(3350,2)
(3359,1)
(3368,1)
(3450,1)
(3477,1)
(3481,1)
(3485,2)
(3527,1)
(3562,1)
(3586,1)
(3642,1)
(3646,1)
(3647,1)
(3681,1)
(3731,1)
(3741,1)
(3790,1)
(3881,1)
(3893,1)
(3899,1)
(3901,1)
(3905,1)
(3910,1)
(3963,1)
(3968,1)
(3981,1)
(4033,1)
(4082,1)
(4110,1)
(4286,1)
(4319,1)
(4436,1)
(4582,1)
(4688,1)
(4734,1)
(4760,1)
(4778,1)
(4850,1)
(4904,1)
(4963,1)
(4997,1)
(4998,1)
(5017,1)
(5123,1)
(5133,1)
(5331,1)
(5479,1)
(6045,1)
(6046,1)
(6062,1)
(6090,1)
(6175,1)
(6309,1)
(6423,1)
(6491,1)
(6940,1)
(7187,1)
(8498,1)
(8647,1)
(8711,1)
(8975,1)
(11223,1)
(12422,1)
(12797,1)
(13128,1)
(13435,1)
(13912,1)
(15233,1)
(20334,1)
