246,5436504280,0,0,0,0
1491,5419496864,114,2,114,2
1457,5355359048,228,4,228,4
1584,5415533120,185,4,185,4
1591,5436014704,570,10,570,10
1570,5444666216,1577,30,1577,30
1590,5408100656,3794,78,3794,78
1726,5347951344,8141,176,8141,176
1506,5460181592,14022,302,14022,302
1623,5399550224,31206,732,31206,732
1645,5446721176,71106,1822,71106,1822
1804,5505405080,156756,4322,156756,4322
2015,5466284480,375246,11074,375246,11074
1841,5402331184,918151,29986,918151,29986
2143,5512294312,2150645,86746,2150645,86746
2215,5420476016,5153709,290384,5153709,290384
2741,5527783144,17665566,1277098,17665566,1277098
3748,4506978364,114357760,9337854,114357760,9337854
62917,204659819,5714276490,856251735,5714276490,856251735
619,478909712,77725,3242,24141,567
520,486532944,253117,20531,77725,3242
604,497293344,1604151,155958,253117,20531
1868,585474576,381555910,5397126,360311931,3238099
32001,1081646618,848746185,136950782,848746185,136950782
