7973,131008510728,0,0,0,0
89336,131085642872,114,2,114,2
87557,131041310016,228,4,228,4
87628,131082101968,456,8,456,8
87386,131024920480,1509,28,1509,28
90173,131069962488,2493,46,2493,46
89112,131077108624,3532,68,3532,68
88959,131081154400,7363,142,7363,142
88464,131022489344,11936,226,11936,226
89219,130950560360,17994,336,17994,336
86690,131020513464,28661,536,28661,536
89456,131092312800,47919,912,47919,912
88861,130994928424,81560,1590,81560,1590
89036,131084636688,130305,2546,130305,2546
87257,130966504024,212310,4226,212310,4226
88516,131019050432,339087,6968,339087,6968
87466,130982242696,532257,11418,532257,11418
87077,130963766144,843713,19074,843713,19074
87639,131082343352,1316923,31510,1316923,31510
88221,130976739160,2086830,52698,2086830,52698
87747,130913416392,3374528,88608,3374528,88608
86239,130942867328,5604101,151006,5604101,151006
86618,131071744576,9550789,261750,9550789,261750
86429,130985228664,16698023,463004,16698023,463004
89676,131064899856,30037702,841080,30037702,841080
90805,131092168880,55346008,1565946,55346008,1565946
94087,131410458304,106331009,3055898,106331009,3055898
98020,131666187720,214129879,6327030,214129879,6327030
108229,132251713896,456569618,14272850,456569618,14272850
130001,134057756432,1037776016,36929731,1039645808,36998074
162617,139871213984,2520097395,120739942,2521014749,120779992
152555,94882478742,8912170454,629650509,8912175093,629650806
1310083,32396240128,357844437236,12521172426,349893403433,12521172426
