88,372061544,0,0,0,0
1045,372206864,312,6,0,0
1037,371763816,312,6,312,6
1049,372309824,156,3,156,3
1046,371851688,156,3,156,3
1095,372281688,936,18,156,3
1178,372512544,2756,53,936,18
1087,371432904,7550,146,2756,53
1100,373492120,29252,569,7550,146
1184,375652936,112192,2202,29252,569
1226,375034928,437238,9138,112192,2202
1405,377527728,1659597,43490,437238,9138
2222,384143600,4838637,248797,1659597,43490
36513,492080248,314924738,5022640,287405015,2484939
44453,502012649,440124043,69362378,440124043,69362378
