60,1226632232,0,0,0,0
467,1229192128,12600,938,12600,938
378,1227110160,113916,6412,113916,6412
462,1228198880,197089,11760,197089,11760
412,1227714672,145099,10712,145099,10712
393,1229213448,102105,10094,102105,10094
395,1228514248,236165,26736,236165,26736
379,1223848832,230231,20512,230231,20512
371,1226514080,280353,46604,280353,46604
379,1225660200,421087,58934,421087,58934
563,1229990680,1332753,133764,1332753,133764
408,1227102488,585032,47142,585032,47142
522,1225314336,519905,38512,519905,38512
433,1223047224,663136,71324,663136,71324
518,1225612552,548012,62334,548012,62334
517,1225609624,1628516,206102,1628516,206102
659,1224591024,3688133,466166,3688133,466166
738,1233770576,4470709,609484,4470709,609484
683,1235304912,5447590,809208,5447590,809208
743,1239191704,4497252,650294,4497252,650294
779,1240749104,5193277,756208,5193277,756208
774,1251432672,17559553,2983906,17559553,2983906
914,1270414512,32328653,5679582,32328653,5679582
842,1286676632,18403336,3093732,18403336,3093732
871,1294091816,18720907,3158226,18720907,3158226
926,1301943336,17116841,2869918,17116841,2869918
1213,1337255680,48560004,8734632,48560004,8734632
1184,1377411824,51779165,9170448,51779165,9170448
1442,1437308928,96068247,17068614,96068247,17068614
2241,1575250584,214112710,38530712,214112710,38530712
3711,1716851793,470787039,76524586,470787039,76524586
38259,8004932,2477703150,413850117,2477703150,413850117
2200,37030896,20152239,2974990,4343748,659000
3879,584781120,632578257,67251991,74320296,2974990
34342,1081646618,848746185,136950782,848746185,136950782
