55,5420120,0,0,0,0
264,5436508,0,0,0,0
237,5457658,5514,158,5514,158
254,5448862,22191,636,22191,636
222,5455202,10916,318,10916,318
293,5473484,10909,312,10909,312
275,5492148,40028,1245,40028,1245
373,5492644,35179,1090,35179,1090
249,5518086,32668,929,32668,929
597,5542728,55419,1689,55419,1689
526,5546456,94047,2798,94047,2798
340,5569648,53944,1536,53944,1536
419,5625748,70978,2167,70978,2167
451,5688798,143132,3894,143132,3894
480,5662014,211139,5790,211139,5790
4376,5676194,94592,2485,94592,2485
4316,5691996,76939,2030,76939,2030
5642,5708382,69026,1838,69026,1838
10141,5762494,81384,2143,81384,2143
2846,6401234,113498,3231,113498,3231
990,7628105,940072,41074,940072,41074
1198,9333718,1441227,101303,1441227,101303
1357,14678666,1847942,154003,1847942,154003
2039,46589183,3575821,372280,3575821,372280
4912,1548810344,46841125,2016562,46841125,2016562
30260,502012649,499565673,69362378,499565673,69362378
