125,5414361432,0,0,0,0
1588,5447632880,114,2,114,2
1572,5503953512,228,4,228,4
1702,5448798560,185,4,185,4
1720,5444341520,570,10,570,10
1789,5393665912,1577,30,1577,30
1708,5432216488,3794,78,3794,78
1649,5444309680,8141,176,8141,176
1568,5438426152,14022,302,14022,302
1692,5531421368,31206,732,31206,732
1947,5432943984,71104,1822,71104,1822
1745,5386793464,156751,4322,156751,4322
1924,5414202368,375229,11074,375229,11074
2228,5439008000,918120,29986,918120,29986
2026,5373948760,2150549,86746,2150549,86746
2431,5501959400,5153940,290388,5153940,290388
2664,5599197496,17665589,1277104,17665589,1277104
3890,4506988021,114360627,9338350,114360627,9338350
73064,206685419,5714132431,856252080,5714132431,856252080
1175,484781880,253117,20531,77725,3242
1155,493442904,1604152,155958,253117,20531
2950,580342360,381556686,5397126,360312708,3238099
26116,1081646618,848746185,136950782,848746185,136950782
