98,5435596912,0,0,0,0
1570,5492510048,114,2,114,2
1624,5483148344,228,4,228,4
1638,5442764656,185,4,185,4
1696,5501109320,570,10,570,10
1553,5397949368,1577,30,1577,30
1485,5473376992,3794,78,3794,78
1629,5366356416,8141,176,8141,176
1548,5504093280,14021,302,14021,302
1767,5414877352,31206,732,31206,732
1686,5435370800,71130,1824,71130,1824
1663,5413712064,156702,4322,156702,4322
1788,5435252360,375507,11086,375507,11086
1841,5496635640,918653,30006,918653,30006
2004,5413185976,2151130,86776,2151130,86776
2400,5472732184,5157305,290632,5157305,290632
3009,5532674824,17702377,1280278,17702377,1280278
4199,4509862330,115920910,9483618,115920910,9483618
66751,209708449,5715603574,856357353,5715603574,856357353
32180,1081646618,848746185,136950782,848746185,136950782
