60,1233613592,0,0,0,0
423,1233563688,12491,938,12491,938
412,1232571392,113763,6412,113763,6412
419,1228766696,197823,11760,197823,11760
480,1232485336,145130,10712,145130,10712
385,1228408336,101978,10094,101978,10094
375,1229349416,235974,26736,235974,26736
475,1229601688,230288,20512,230288,20512
499,1230931984,279309,46604,279309,46604
411,1232920912,422302,58934,422302,58934
486,1233338440,1340428,133764,1340428,133764
457,1227533448,590950,47142,590950,47142
429,1233869632,519538,38512,519538,38512
396,1233655088,662484,71324,662484,71324
408,1230945472,549221,62334,549221,62334
500,1232694624,1630178,206102,1630178,206102
657,1234096120,3703367,466726,3703367,466726
612,1234295544,4538455,615960,4538455,615960
666,1240497432,5473807,805620,5473807,805620
608,1245420648,4564400,654850,4564400,654850
753,1245751920,5257718,751614,5257718,751614
792,1255848224,18517473,3143992,18517473,3143992
1009,1278500544,31822257,5566040,31822257,5566040
930,1288481120,18766645,3147422,18766645,3147422
861,1302876200,18859489,3134342,18859489,3134342
799,1308443320,18108824,3041418,18108824,3041418
1033,1349372000,49150936,8796352,49150936,8796352
1078,1385105488,54892945,9650604,54892945,9650604
1336,1470540888,121186257,21412652,121186257,21412652
2295,1648707184,253952084,46545096,253952084,46545096
6276,2105748604,1287819488,198600234,1287819488,198600234
49176,19155485,2992855197,492073986,2992855197,492073986
35220,1081646618,848746185,136950782,848746185,136950782
