92,5420120,0,0,0,0
230,5421520,5514,158,0,0
200,5426752,22191,636,5514,158
196,5429416,22191,636,22191,636
214,5432096,10916,318,10916,318
187,5442392,40026,1245,10909,312
262,5451456,40026,1245,40026,1245
223,5459208,35179,1090,35179,1090
223,5473000,55419,1689,32668,929
284,5495568,94051,2798,55419,1689
274,5508208,94051,2798,94051,2798
248,5525672,70978,2167,53944,1536
313,5555856,143132,3894,70978,2167
407,5599232,211135,5790,143132,3894
2769,5619320,211135,5790,211135,5790
4175,5636048,94592,2485,94592,2485
4316,5651056,76939,2030,76939,2030
2808,5668680,81384,2143,69026,1838
10014,5694920,113497,3231,81384,2143
4303,5894376,940075,41074,113497,3231
870,6490872,1441227,101303,940075,41074
971,7543576,1847938,154003,1441227,101303
1297,10011856,3575788,372280,1847938,154003
1944,22549800,16807911,2016562,3575788,372280
5155,492072592,546404775,57737679,46840432,2016562
27302,502012649,499564343,69362378,499564343,69362378
