94,5311979152,0,0,0,0
1484,5414088264,114,2,114,2
1568,5412212712,228,4,228,4
1846,5453877184,185,4,185,4
1628,5464205104,570,10,570,10
1622,5448060312,1577,30,1577,30
1637,5401728000,3794,78,3794,78
1632,5514166120,8141,176,8141,176
1539,5486053856,14022,302,14022,302
1674,5481541800,31207,732,31207,732
1757,5476619608,71101,1822,71101,1822
1832,5398678792,156759,4322,156759,4322
1832,5420190632,375227,11074,375227,11074
1570,5351026384,918143,29986,918143,29986
2109,5425332592,2150713,86748,2150713,86748
2277,5420130832,5154389,290424,5154389,290424
2893,5506710384,17670600,1277556,17670600,1277556
3921,4507367107,114567116,9357420,114567116,9357420
61149,222792179,5714469461,856265802,5714469461,856265802
2092,588071408,381555223,5397126,360311701,3238099
31958,1081646618,848746185,136950782,848746185,136950782
