46,325473520,0,0,0,0
508,325795648,0,0,0,0
534,326067510,468,9,468,9
515,325772964,1362,27,1362,27
508,325039980,936,18,936,18
575,325404950,1258,25,1258,25
560,324130466,5012,98,5012,98
614,321399930,7818,156,7818,156
555,320805700,16728,333,16728,333
632,322186758,33155,674,33155,674
585,320064200,50604,1029,50604,1029
675,325408888,106102,2237,106102,2237
752,323218156,197568,4374,197568,4374
752,322716996,339001,8276,339001,8276
912,330257016,587785,17392,587785,17392
1124,332722738,889777,34976,889777,34976
1175,338014128,1357375,76328,1357375,76328
1356,359835073,2397444,180846,2397444,180846
2405,426598671,5389844,483361,5389844,483361
11908,595056736,318335042,1786992,318335042,1786992
37549,1081646618,857332350,136950782,857332350,136950782
