772,137746938,153680,3412,153680,3412
819,138269738,202722,4656,202722,4656
841,136336902,274286,6526,274286,6526
949,137401032,360995,9123,360995,9123
956,139582622,418609,11138,418609,11138
1096,139654564,476862,13285,476862,13285
1179,140928566,595179,17739,595179,17739
1262,141299888,696647,23047,696647,23047
1426,142353642,827994,30981,827994,30981
1423,144818204,982705,42277,982705,42277
1546,145725296,1189381,60630,1189381,60630
1619,149600399,1430212,83936,1430212,83936
1703,153729290,1789447,120221,1789447,120221
1792,161602603,2329937,175415,2329937,175415
1986,167587346,3227430,267102,3227430,267102
2164,189853340,4835649,432069,4835649,432069
2639,226081089,7965231,753350,7965231,753350
3764,321289669,15032221,1484098,15032221,1484098
4453,674132464,217652788,3703622,217652788,3703622
27430,502012649,437868749,69362378,437868749,69362378
