221,5423454112,0,0,0,0
1749,5417364904,114,2,114,2
1722,5445799144,228,4,228,4
1531,5441564072,185,4,185,4
1620,5466119984,570,10,570,10
1466,5431073464,1577,30,1577,30
1676,5449672344,3794,78,3794,78
1511,5400804000,8141,176,8141,176
1683,5360813304,14022,302,14022,302
1854,5419150432,31206,732,31206,732
1631,5431437040,71105,1822,71105,1822
1672,5484606152,156763,4322,156763,4322
1770,5349219976,375211,11074,375211,11074
1889,5426592440,918125,29986,918125,29986
2172,5494542832,2150695,86748,2150695,86748
2288,5418434256,5154186,290398,5154186,290398
2731,5514885624,17665153,1277124,17665153,1277124
4045,4507039925,114389384,9340950,114389384,9340950
72097,210305597,5714185598,856253958,5714185598,856253958
1329,495377728,1604151,155958,253117,20531
2806,586251280,381554809,5397126,360311103,3238099
25953,1081646618,848746185,136950782,848746185,136950782
