89,135956688,0,0,0,0
698,136160648,2922,57,0,0
667,136125640,2964,57,2922,57
602,136120848,3868,76,2964,57
686,135851672,15663,315,3868,76
652,135710400,22703,452,15663,315
653,135841928,40388,788,22703,452
655,136049320,40388,790,40388,788
687,136042904,53192,1052,39215,790
712,136755432,72912,1449,53192,1052
652,136451976,78428,1573,72912,1449
706,136872152,92064,1849,78428,1573
768,137490160,112239,2254,92064,1849
684,137111136,168464,3412,112239,2254
686,136291232,228935,4656,168464,3412
768,135811664,314997,6526,228935,4656
791,137314888,433711,9123,314997,6526
774,136571560,520787,11138,433711,9123
847,135343728,614918,13285,520787,11138
787,137397832,804728,17739,614918,13285
965,136600304,1003433,23047,804728,17739
968,137294424,1286387,30981,1003433,23047
1048,138177272,1645887,42277,1286387,30981
1128,139015152,2131184,60630,1645887,42277
1198,139289400,2652140,83936,2131184,60630
1302,140832560,3280178,120221,2652140,83936
1418,143050984,4021895,175415,3280178,120221
1483,144187952,5038476,267102,4021895,175415
1642,150128648,6701682,432069,5038476,267102
1815,158420600,9879464,753350,6701682,432069
1962,173302584,17078916,1484098,9879464,753350
2672,213017280,38833451,3703622,17078916,1484098
36730,489808184,382712372,17785875,217672676,3703622
42395,502012649,440124043,69362378,440124043,69362378
