55,1235347984,0,0,0,0
352,1237793360,12463,938,12463,938
341,1237911848,115203,6412,115203,6412
400,1240556592,200868,11760,200868,11760
339,1236145512,147237,10712,147237,10712
374,1236584760,103189,10094,103189,10094
346,1237024600,233547,26736,233547,26736
347,1239185192,227837,20512,227837,20512
351,1240214488,279697,46604,279697,46604
597,1239172640,408602,58934,408602,58934
450,1242333688,1346975,133764,1346975,133764
680,1239943944,586305,47142,586305,47142
410,1239032216,515604,38512,515604,38512
366,1241608752,652134,71324,652134,71324
368,1244852472,540023,62334,540023,62334
577,1247050760,1621772,206414,1621772,206414
580,1246233752,3773716,473368,3773716,473368
578,1248888864,4570539,616388,4570539,616388
583,1252883008,5610720,809586,5610720,809586
543,1252949440,4717461,664572,4717461,664572
702,1256363704,5441797,787802,5441797,787802
812,1279534792,30036672,5256486,30036672,5256486
786,1293555584,22578433,3821868,22578433,3821868
747,1303603240,17038172,2790222,17038172,2790222
796,1316305872,18253364,2984970,18253364,2984970
911,1324769488,17751368,2942404,17751368,2942404
1031,1358742704,50196671,8956236,50196671,8956236
1097,1403824928,59651051,10429178,59651051,10429178
1640,1498275024,133000280,23365660,133000280,23365660
3146,1761440280,314199836,59519130,314199836,59519130
20092,4532053204,5783653855,875927738,5783653855,875927738
88960,1081646618,5726324377,857190792,5726324377,857190792
