1717,193366128,0,0,0,0
3993,193434488,19867,1704,19867,1704
3919,194069616,309356,38560,309356,38560
4218,194578112,393216,39776,393216,39776
3980,195267816,481433,50530,481433,50530
3978,195924200,570426,56342,570426,56342
4085,196276568,427778,34608,427778,34608
3815,196641784,466794,37112,466794,37112
3623,196881400,385079,25824,385079,25824
3630,197132120,345032,31562,345032,31562
3929,197248560,240875,20378,240875,20378
3680,197422160,273170,21902,273170,21902
3590,197561192,215144,14998,215144,14998
3447,197650936,195923,12048,195923,12048
3431,197760224,219386,11518,219386,11518
3465,198256896,432505,33950,432505,33950
3561,198962496,625394,60854,625394,60854
4125,199506480,570404,53746,570404,53746
3418,199959152,502058,47076,502058,47076
3250,200284568,520676,35402,520676,35402
3138,200588176,430719,42358,430719,42358
3200,200944432,462023,37620,462023,37620
3099,201247528,414496,39474,414496,39474
3026,201719744,545010,48978,545010,48978
3824,202240960,678584,56730,678584,56730
5360,203601568,1071168,104812,1071168,104812
3259,205096264,1446892,141064,1446892,141064
3060,206388152,1518673,129536,1518673,129536
3098,208063280,1789980,156914,1789980,156914
2997,210256792,2293606,204932,2293606,204932
2897,213230144,2782341,259548,2782341,259548
3046,216687328,3321670,306732,3321670,306732
2891,220084552,3398871,287260,3398871,287260
2943,224201128,4254683,352862,4254683,352862
3260,228710128,5134674,418328,5134674,418328
3055,233057888,5457014,436728,5457014,436728
2982,238364824,6174052,495554,6174052,495554
3101,245684720,7605429,632262,7605429,632262
3283,257592024,10932924,965074,10932924,965074
3080,274837064,15824796,1483988,15824796,1483988
3239,299027568,22765969,2181180,22765969,2181180
3323,332236680,31922636,3108180,31922636,3108180
4059,376320000,43581262,4207160,43581262,4207160
4479,444114016,64793029,6330100,64793029,6330100
5877,552299848,102841310,10297964,102841310,10297964
7030,734419696,175903577,18011612,175903577,18011612
9480,1075888232,344322663,36536714,344322663,36536714
17727,1898958840,780756798,86270644,780756798,86270644
40613,4444118080,2164089455,254985675,2165349211,255148086
93624,15773733840,8664810953,1178097212,8666032114,1178250654
737419,79999899540,117039668555,15847835948,117039668555,15847835948
1074412,5922979570,335320555657,11011883217,329446437284,11011883217
21993,16544045744,16907655272,394418135,13111545212,57815497
202152,32396240128,26177458062,3612134270,26177458062,3612134270
