262,5368234992,0,0,0,0
1821,5383846488,114,2,114,2
1773,5500162648,228,4,228,4
1565,5441031024,185,4,185,4
1638,5420220176,570,10,570,10
1552,5458526424,1577,30,1577,30
1541,5434694392,3794,78,3794,78
1740,5517640088,8141,176,8141,176
1808,5446592064,14022,302,14022,302
1727,5422270720,31207,732,31207,732
1484,5477133968,71114,1822,71114,1822
2067,5491548216,156762,4322,156762,4322
2042,5370815344,375218,11074,375218,11074
2057,5392197072,918062,29986,918062,29986
3080,5521167568,2150720,86748,2150720,86748
2731,5416179904,5154178,290398,5154178,290398
3533,5434499392,17665085,1277124,17665085,1277124
4920,4507039925,114390792,9340950,114390792,9340950
74800,124794244,5714166160,856253958,5714166160,856253958
1269,494172744,1604151,155958,253117,20531
2922,584179008,381555442,5397126,360311665,3238099
26004,1081646618,848746185,136950782,848746185,136950782
