62,269305192,0,0,0,0
724,272912008,1149,27,0,0
581,269612232,4318,115,1149,27
516,271062008,8852,238,4318,115
573,272407528,12557,424,8852,238
544,274310128,16423,711,12557,424
611,277860496,22619,1267,16423,711
609,267926056,32726,2337,22619,1267
543,271488896,52026,4425,32726,2337
638,265222992,90485,8561,52026,4425
635,266439472,167811,17115,90485,8561
688,265215848,327216,34694,167811,17115
684,269928352,688490,75336,327216,34694
747,274744144,1537976,174003,688490,75336
825,280520824,3839028,449186,1537976,174003
1315,297294624,12126008,1430089,3839028,449186
3566,500978096,327768977,9646403,257827067,1565785
31648,502012649,425299655,69362378,425299655,69362378
