37,16315240,0,0,0,0
380,16362984,2494,158,0,0
175,16199664,2494,158,2494,158
171,16337416,2498,158,1732,158
222,16562864,10507,711,2498,158
186,16440384,16918,1502,10507,711
192,16190744,65298,8563,16918,1502
265,17268464,109478,15596,65298,8563
238,16628672,133076,19068,109478,15596
276,17434648,188973,28017,133076,19068
243,17462992,232789,34580,188973,28017
288,17922008,356471,53306,232789,34580
299,18692488,612809,92325,356471,53306
289,19634912,1105003,165624,612809,92325
396,22925376,2313707,346814,1105003,165624
737,28105240,6243634,923666,2313707,346814
868,57616200,29044831,4058730,6243634,923666
7000,503279064,456432822,46417760,93519522,4058730
37868,502012649,425299655,69362378,425299655,69362378
