5392,4506975989,114357684,9337766,114357684,9337766
63412,482492728,5714148759,856251645,5714148759,856251645
857,481864144,104,2,0,0
908,483592976,104,2,104,2
907,484603600,104,2,104,2
942,482632520,104,2,104,2
1102,482669432,104,2,104,2
1168,481931216,104,2,104,2
873,482078896,104,2,104,2
920,478471368,104,2,104,2
1093,477758224,104,2,104,2
969,480020632,104,2,104,2
904,478805328,104,2,104,2
985,479218112,104,2,104,2
895,477995696,104,2,104,2
905,478650672,104,2,104,2
916,477164320,104,2,104,2
931,477849768,104,2,104,2
965,477392168,104,2,104,2
1010,481313056,936,18,104,2
6380,483093840,4376,89,936,18
3272,467872376,24141,567,4376,89
966,477218200,77725,3242,24141,567
1183,484288728,253117,20531,77725,3242
1207,497524768,1604149,155958,253117,20531
2636,582155272,381554813,5397126,360311202,3238099
25727,1081646618,848746185,136950782,848746185,136950782
