57,2263175280,0,0,0,0
382,2259635928,2341,144,2341,144
421,2274340832,2675,148,2675,148
415,2260918696,54867,2130,54867,2130
413,2261011912,19586,898,19586,898
469,2264164048,31514,1238,31514,1238
481,2268810208,103760,7276,103760,7276
458,2259791384,105871,8898,105871,8898
491,2272166712,416208,51156,416208,51156
519,2270558320,678857,80042,678857,80042
514,2278046416,742192,86934,742192,86934
539,2282111640,848720,94130,848720,94130
704,2281660464,1178168,128586,1178168,128586
909,2266348328,2459829,299344,2459829,299344
807,2285308568,4465689,609368,4465689,609368
812,2304150864,7764181,1136012,7764181,1136012
866,2305276664,12724265,1958964,12724265,1958964
1009,2342617416,22731581,3657302,22731581,3657302
1188,2408467024,50967036,8404318,50967036,8404318
1781,2585457440,156575463,26027304,156575463,26027304
5910,3044758571,1180148554,166266444,1180148554,166266444
47445,50898854,4202544883,674984328,4202544883,674984328
1575,165912632,51424049,6165573,16890467,2082353
3979,584494736,519755179,34903706,209767176,6165573
33812,1081646618,848746185,136950782,848746185,136950782
