65,386106080,0,0,0,0
880,389119424,228,6,0,0
1009,392508536,228,6,228,6
1052,392959376,156,3,156,3
1095,389605928,156,3,156,3
1192,376543552,936,18,156,3
1135,357591224,2336,53,936,18
1046,377156080,6160,146,2336,53
1077,377341120,14997,569,6160,146
1013,375271424,32447,2202,14997,569
1214,381974600,100462,9138,32447,2202
1053,369221792,432347,43490,100462,9138
1170,380599160,2288364,248797,432347,43490
3214,500158184,309707330,5022640,287363706,2484939
32218,502012649,425299655,69362378,425299655,69362378
