1675,13395464,0,0,0,0
3207,13410688,723,24,723,24
4754,17701944,1913696,263920,1913696,263920
4716,34034536,9866093,1357504,9866093,1357504
11826,233188384,91818254,11683116,91818254,11683116
35526,3442928320,2005702717,254793140,2005762320,254800056
653930,56958776465,104231492020,14549372278,104231492020,14549372278
787770,4005086351,275366217306,8077370058,271383490611,8077370058
9494,9567513440,1675129445,163833173,659267201,62181636
26767,16514524424,19125827902,766732051,11540051157,163833173
210903,32396240128,26177458062,3612134270,26177458062,3612134270
