62,263497816,0,0,0,0
805,263570100,0,0,0,0
897,263925918,1404,27,1404,27
792,264220328,5728,115,5728,115
7382,262572670,12040,238,12040,238
3134,263538774,21376,424,21376,424
3165,268920532,35796,711,35796,711
757,268365526,62439,1267,62439,1267
847,265412258,110885,2337,110885,2337
2248,267982162,198384,4425,198384,4425
6447,268909316,350087,8561,350087,8561
15764,272431944,578929,17115,578929,17115
6947,274063378,885211,34694,885211,34694
1652,280076448,1347505,75336,1347505,75336
2135,301294114,2329734,174003,2329734,174003
3016,365634346,5051074,449186,5051074,449186
3994,488778664,257857557,1565785,257857557,1565785
26198,502012649,437868749,69362378,437868749,69362378
