58,1220567872,0,0,0,0
372,1225956248,12611,938,12611,938
403,1223929648,113842,6412,113842,6412
429,1226587936,197207,11760,197207,11760
408,1222389128,145133,10712,145133,10712
377,1226208248,102088,10094,102088,10094
400,1224948296,236182,26736,236182,26736
459,1224279856,230096,20512,230096,20512
517,1224093256,280266,46604,280266,46604
466,1228287904,421159,58934,421159,58934
624,1225791520,1332445,133764,1332445,133764
512,1226055632,584375,47142,584375,47142
453,1224121808,519904,38512,519904,38512
475,1225238744,662993,71324,662993,71324
554,1220028216,547972,62334,547972,62334
522,1228380344,1628482,206102,1628482,206102
736,1228958752,3654947,466166,3654947,466166
755,1231974744,4472758,609484,4472758,609484
814,1233642824,5429652,809208,5429652,809208
831,1236890848,4476051,650294,4476051,650294
768,1237804512,5185611,756208,5185611,756208
908,1254855472,17437659,2983906,17437659,2983906
1040,1271278640,32300685,5679582,32300685,5679582
914,1278736912,18385161,3093732,18385161,3093732
898,1294133544,18595875,3139004,18595875,3139004
986,1304497016,17032244,2857878,17032244,2857878
1151,1335856616,46954445,8502972,46954445,8502972
1143,1374375304,51702138,9218440,51702138,9218440
1445,1420443816,76805826,13840230,76805826,13840230
2349,1545309776,186524005,33570310,186524005,33570310
3044,1606044938,259661125,44814226,259661125,44814226
33592,6382191,2322947258,389218575,2322947258,389218575
411,15646424,1875334,283857,1241879,187921
380,18311520,4343795,659000,1875334,283857
677,36993960,20152474,2974990,4343795,659000
3704,592531152,632585731,67251991,74328261,2974990
35014,1081646618,848746185,136950782,848746185,136950782
