89,374804704,0,0,0,0
1116,375413010,0,0,0,0
926,376464100,312,6,312,6
926,376003134,156,3,156,3
971,375917486,156,3,156,3
1030,375555188,156,3,156,3
1021,377930286,936,18,936,18
1118,376988382,2714,53,2714,53
28498,378481698,7508,146,7508,146
3187,373505592,28664,569,28664,569
3472,377224534,107397,2202,107397,2202
4020,379602458,366080,9138,366080,9138
2516,397256085,1001497,43490,1001497,43490
3783,488228456,287397435,2484939,287397435,2484939
25105,502012649,437868749,69362378,437868749,69362378
